"income","income2","income3"
86.4894825732335,172.978965146467,186.489482573234
29.9940762575716,59.9881525151432,129.994076257572
86.8194396141917,173.638879228383,186.819439614192
64.8176435614005,129.635287122801,164.8176435614
3.45242822077125,6.90485644154251,103.452428220771
52.3841275833547,104.768255166709,152.384127583355
42.2925852239132,84.5851704478264,142.292585223913
26.1895556235686,52.3791112471372,126.189555623569
26.9873511744663,53.9747023489326,126.987351174466
9.87055918667465,19.7411183733493,109.870559186675
36.4570937119424,72.9141874238849,136.457093711942
88.8662131968886,177.732426393777,188.866213196889
60.947802523151,121.895605046302,160.947802523151
78.6189586855471,157.237917371094,178.618958685547
70.3516901005059,140.703380201012,170.351690100506
44.5569530827925,89.1139061655849,144.556953082792
55.668254964985,111.33650992997,155.668254964985
9.92868258617818,19.8573651723564,109.928682586178
24.3766655214131,48.7533310428262,124.376665521413
85.2305399486795,170.461079897359,185.23053994868
91.3395080948249,182.67901618965,191.339508094825
24.7107376344502,49.4214752689004,124.71073763445
89.9048935156316,179.809787031263,189.904893515632
19.4881565868855,38.9763131737709,119.488156586885
38.3243893040344,76.6487786080688,138.324389304034
42.9715085541829,85.9430171083659,142.971508554183
97.4938132800162,194.987626560032,197.493813280016
68.575975089334,137.151950178668,168.575975089334
0.752943963743746,1.50588792748749,100.752943963744
45.7842266187072,91.5684532374144,145.784226618707
68.4284766670316,136.856953334063,168.428476667032
19.3530476186424,38.7060952372849,119.353047618642
50.7342848461121,101.468569692224,150.734284846112
42.6266687689349,85.2533375378698,142.626668768935
8.81127067841589,17.6225413568318,108.811270678416
93.3437377447262,186.687475489452,193.343737744726
85.1466443855315,170.293288771063,185.146644385532
63.5974075412378,127.194815082476,163.597407541238
9.28937999997288,18.5787599999458,109.289379999973
51.7805583775043,103.561116755009,151.780558377504
32.2292052442208,64.4584104884416,132.229205244221
32.7978797024116,65.5957594048232,132.797879702412
96.4210555655882,192.842111131176,196.421055565588
27.2462170571089,54.4924341142178,127.246217057109
6.23723764438182,12.4744752887636,106.237237644382
56.9692210294306,113.938442058861,156.969221029431
1.11623464617878,2.23246929235756,101.116234646179
35.9479215694591,71.8958431389183,135.947921569459
77.9508589068428,155.901717813686,177.950858906843
81.9917864864692,163.983572972938,181.991786486469
83.3772464422509,166.754492884502,183.377246442251
92.2035828698426,184.407165739685,192.203582869843
4.57252387423068,9.14504774846137,104.572523874231
38.261207472533,76.522414945066,138.261207472533
31.3161785714328,62.6323571428657,131.316178571433
86.8684113491327,173.736822698265,186.868411349133
5.01957417000085,10.0391483400017,105.019574170001
30.8355672750622,61.6711345501244,130.835567275062
83.7306562112644,167.461312422529,183.730656211264
64.0985486097634,128.197097219527,164.098548609763
9.14608426392078,18.2921685278416,109.146084263921
10.4270136682317,20.8540273364633,110.427013668232
51.801378140226,103.602756280452,151.801378140226
43.5426864773035,87.085372954607,143.542686477304
27.6424063369632,55.2848126739264,127.642406336963
88.6808291776106,177.361658355221,188.680829177611
76.2263001408428,152.452600281686,176.226300140843
76.0907989460975,152.181597892195,176.090798946097
28.6466788733378,57.2933577466756,128.646678873338
38.4590673958883,76.9181347917765,138.459067395888
70.6783223664388,141.356644732878,170.678322366439
50.3939819522202,100.78796390444,150.39398195222
14.261582493782,28.5231649875641,114.261582493782
11.6008975543082,23.2017951086164,111.600897554308
9.80479235295206,19.6095847059041,109.804792352952
89.2454937566072,178.490987513214,189.245493756607
12.0712731732056,24.1425463464111,112.071273173206
17.6884798565879,35.3769597131759,117.688479856588
36.4096688572317,72.8193377144635,136.409668857232
1.686937129125,3.37387425825,101.686937129125
89.403137890622,178.806275781244,189.403137890622
46.9963734271005,93.992746854201,146.9963734271
56.5148160094395,113.029632018879,156.51481600944
66.7187324725091,133.437464945018,166.718732472509
83.4910369012505,166.982073802501,183.49103690125
1.61165839526802,3.22331679053605,101.611658395268
26.083325361833,52.166650723666,126.083325361833
39.9019937729463,79.8039875458926,139.901993772946
82.1021537762135,164.204307552427,182.102153776214
41.7689810041338,83.5379620082676,141.768981004134
85.8034703182057,171.606940636411,185.803470318206
65.2610641904175,130.522128380835,165.261064190418
95.9859084803611,191.971816960722,195.985908480361
96.8727616593242,193.745523318648,196.872761659324
96.4893458643928,192.978691728786,196.489345864393
15.2711984468624,30.5423968937248,115.271198446862
8.65291086956859,17.3058217391372,108.652910869569
81.0837683267891,162.167536653578,181.083768326789
45.2843057224527,90.5686114449054,145.284305722453
77.8302818303928,155.660563660786,177.830281830393
52.9454184463248,105.89083689265,152.945418446325
31.2318566953763,62.4637133907527,131.231856695376
27.9767046216875,55.9534092433751,127.976704621688
15.1705868076533,30.3411736153066,115.170586807653
27.9478741576895,55.895748315379,127.94787415769
96.6491085244343,193.298217048869,196.649108524434
78.7586700171232,157.517340034246,178.758670017123
41.9358301442116,83.8716602884233,141.935830144212
92.3967864131555,184.793572826311,192.396786413155
35.1449642796069,70.2899285592139,135.144964279607
32.4094607494771,64.8189214989543,132.409460749477
9.1564039234072,18.3128078468144,109.156403923407
17.3972113057971,34.7944226115942,117.397211305797
58.7341656209901,117.46833124198,158.73416562099
66.7705284431577,133.541056886315,166.770528443158
24.3306536925957,48.6613073851913,124.330653692596
41.9972134754062,83.9944269508123,141.997213475406
61.3356670830399,122.67133416608,161.33566708304
